,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,--,['Arturo LeDuc'],DESCONOCIDO,,--,Alebrije
1,9.6,['Robin Hofmann'],DESCONOCIDO,,--,Dance for Me
2,--,DESCONOCIDO,DESCONOCIDO,,--,The Massenger
3,--,['Vito Nole'],DESCONOCIDO,,--,Kern County
4,--,['Holly Irgen'],DESCONOCIDO,,--,Cuore puro
5,--,['Kyung-Ja Lee'],DESCONOCIDO,"A 4-year-old Asian girl, separated from her daddy (ER doctor), makes a heroic sacrifice after experiencing COVID-related racism and trauma during the lockdown in 2020.",--,Kang Blue
6,--,['Arunansh Bhatt'],DESCONOCIDO,This film talks about how much better our lives can become if we break the shackles of classism in our minds.,--,Chamachh
7,--,['Josh Litman'],"['Josh Litman', 'Tamar Pelzig']","Shot on Kodak Super 16mm film, ""Therapists"" tracks the personal stories of over a dozen main characters as they find themselves experiencing both sides of the therapist-client relationship.",--,Therapists
8,--,['John Kirkhoff'],DESCONOCIDO,"What starts as a normal, everyday situation of online dating takes a dark turn as our protagonist Chris finds out an unfortunate secret about the life of his new girlfriend, Kathryn, in this romantic drama about love, loyalty, and friendship.",--,Face to Face
9,--,['Nitzan Levinson'],"['Jessica Ghitis', 'Nitzan Levinson']","16-year-old, environmental activist Joan feels the pain of the decaying earth in her skinny and fragile body. She escapes to the nearby burnt woods to commit a drastic plea of help to humanity while live-streaming herself on Instagram. But her best friends Charlie, Maya and boyfriend Oliver, along with the forest's inhabitants, will save and teach Joan a better way to... Read all",--,Children of Change
10,--,['Vilmos Heim'],DESCONOCIDO,Lilla (@lillak__) and Gergo (@raczgerike2013) are wandering in each other DMs when they finally find intimacy.,--,Kedvelem
11,--,['Cameron Maeva'],DESCONOCIDO,"As a young man goes through life's troubles, struggling to find meaning of existence, he relies on the only thing that give him true emotion: Opioids.",--,Pills and Prayers
12,--,['Randy Shinn'],"['Caolin Flynn', 'Randy Shinn']","Deep in the woods, a woman encounters a mysterious doorway.",--,Self-Exposure
13,--,['Dan Thorburn'],"['Aram D. Carey', 'Ciara Swan']",,--,Secret Arbitrium
14,--,['Deniz Somuncuoglu'],DESCONOCIDO,An 18 year old boy named Anatolie comes back to his hometown after mourning for his mother's death. We follow Anatolie's newly changed perspective on the teenager culture.,--,Blue Hour
15,--,['Bill Thibeault'],DESCONOCIDO,,--,I Bet
16,--,['Ryan Cargill'],DESCONOCIDO,"During a summoning-gone-wrong at a 17th-century pub in modern LA, five Angelenos accidentally get possessed by five Shakespearean characters who are very unhappy with their endings. Shakespeare (aka Daddy Shakes) shows up to wrangle them back into place. Mayhem ensues.",--,What You Will
17,--,['Christian Wallace Shriver'],DESCONOCIDO,,--,Pearls
18,--,['Alex Campbell'],DESCONOCIDO,"When a youth pastor meets up with a gay man to ""save his soul"" over coffee, differences, commonalities and hidden secrets are revealed.",--,Just Coffee
19,--,['Max Michalsky'],DESCONOCIDO,"Wandering the city alone after a night of binge drinking, a grief-stricken young man encounters a woman who claims to be Death. As they drift through various late-night haunts, the two discuss topics such as life, love, loss, and literature.",--,Nocturnes
20,5.7,['Sam Max'],DESCONOCIDO,"An unnamed figure picks up a young man in his car. As the two drive together, and settle into an austere rental house in the country, the details of their arrangement become guttingly clear.",--,Chaperone
21,--,['Emre Mirza'],DESCONOCIDO,A patriarch isolated from his family due to Covid restrictions is given 12 hours to live. It reveals old conflicts in his family until a 9-year-old girl connects with him and catalyzes confrontations and resolutions.,--,12 Saat (Hours)
22,--,DESCONOCIDO,DESCONOCIDO,,--,Remembering the Past
23,--,['Ciara Boniface'],DESCONOCIDO,"A woman discovers her family's magical, cathartic process of coping with death, all through her mother's sacred china.",--,Blue Porcelain
24,--,['Michael Markham'],DESCONOCIDO,,--,The Call
25,--,['Lucas Pimenta'],DESCONOCIDO,,--,The girl and the tractor
26,--,['Alejandro Victoria'],DESCONOCIDO,"Don Julio has Parkinson's disease and can't clip his own nails. His daughter, Luisa, usually does it, but it comes the day when she is worried about something else and can't help her father. Don Julio, desperately, goes on a journey through his residential complex, looking for a generous soul who can clip his nails.",--,Las uñas de Don Julio
27,--,['Darcy Vanhinsbergh'],DESCONOCIDO,"Cold Water is a story that happens more than we take note of. In a world where we feel more polarised than ever, Rajesh and Dannie find that their similarities are more powerful than their differences.",--,Cold Water
28,--,DESCONOCIDO,DESCONOCIDO,,--,Gamer Boy
29,--,['Ammad Saddiq'],DESCONOCIDO,A young man confronts his troubled past and reflects on his torn relationship with his older brother in a confined space.,--,The Box
30,--,['Alexia Dalla Rosa'],DESCONOCIDO,"A story following the journey of Sara, a young woman struggling after losing her boyfriend, Thomas, to suicide. As Sara accompanies Thomas's childhood friend, Jane, up to Northern Ontario for his funeral, the two girls must rely on each other to get over their grief, insecurities, and the questions they both hold.",--,I Hope You Know
31,--,['Pau Verdalet'],"[""Adele Dell'erario"", 'César González Álvarez', 'Elena Tramonti']","During a strike called by the trees, while everyone runs for cover to other sources of oxygen, Andrés refuses to save himself until nature teaches him a lesson he will never forget.",--,Respira con me
32,--,['Stefany Mathias'],DESCONOCIDO,"Rebecca, an Indigenous woman, must return to her childhood home to repair past family relationships with her Caucasian family, after she receives news that her grandmother has died.",--,Good Grief
33,--,['Amir Zargara'],DESCONOCIDO,"A couple tries to mend old wounds, but realize it's not about fixing things - it's about true empathy.",--,Become the Wounded
34,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt8577602
35,--,['Rikard Amodei'],DESCONOCIDO,"Santa Claus travels around to paint himself in different Christmas settings, to only find out that nobody actually cares about him anymore.",--,Santony
36,--,['Brett Calkins'],DESCONOCIDO,"When a haunting black hole appears in their yard, a pregnant couple must face their fears of miscarriage, to eliminate the phenomenon before it consumes them.",--,Black Whole
37,--,['Kallol Mukherjee'],DESCONOCIDO,A mother and her son travel to her maternal house after years to sell it off for mother's cancer treatment. The house brings all her nostalgia back. The pain of Sikh riots becomes fresh. The story is about the dilemma of the mother and her decision of selling the house for money.,--,The Unowned House
38,--,DESCONOCIDO,DESCONOCIDO,"Exactly one year and two days have passed since the brothers Thomas and Manni last saw each other. Manni lives a secluded life alone in his trailer, while Thomas, plagued by feelings of guilt, seeks him out. The encounter confronts the two with feelings that should not be lived out.",--,Abhauen
39,--,DESCONOCIDO,"['Joakim Behrman', 'Simon Pontén']","Joel has invited some friends to his newly built basement bar. But when only one superficial acquaintance turns up, Dante, things become more intimate than planned. Things soon spiral into a social nightmare leaving none of them unaffected.",--,Inferno
40,--,['Chloe Sarbib'],"['Gina Hackett', 'Chloe Sarbib']",,--,Jensen
41,--,['Ray Nomoto Robison'],"['Cathy E. Kelley', 'Ray Nomoto Robison']",Marla's life has never been easy and recent years have proved to be very trying. She is emotionally drained when one night she decides to do something totally out of character to give herself an uplifting experience and memory.,--,The Private Dance
42,--,['Dushaun Thompson'],DESCONOCIDO,,--,Unjust Within
43,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt15791658
44,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt16587656
45,--,['Julia Grace Jones'],DESCONOCIDO,The director lovingly describes Retribution as a cross between Saw and Promising Young Woman. This is a tale of vigilante justice and putting men in women's shoes. A man awakens to find himself restrained and recovering from an unknown procedure at the mercy of two mysterious women.,--,Retribution
46,--,['Jess Kohs'],DESCONOCIDO,"It's a normal day in Anna Wheeler's fourth-grade classroom as students learn about Ancient Egypt and discuss some of their own personal theories on life after death. Suddenly, an unexpected knock at the door brings in a new student, who curiously shares a first and last name with her new teacher.",--,Little Anna
47,--,['Francis Cell-Fis Owusu'],DESCONOCIDO,"A crooked dating site, ""None-Ya"", created a matchmaking system that pairs incompatible people together.",--,Define Love Part 1: Shitty Love
48,--,['Cam Duncan'],"['Zach Bakken', 'Cam Duncan', 'Ethan Nelson']",Two young filmmakers new to Hollywood are invited to a party in the Hollywood Hills that turns out to be much more than they expected.,--,Welcome to Hollywood
49,--,['Omar Cook'],DESCONOCIDO,"Marcus Williams is a successful young lawyer on the verge of becoming Junior Partner. He is career driven and selfish in his motives. After Kayla Williams, his wife of 5 years, finds out Marcus is cheating, Marcus is left to deal with his own mess, with serious consequences.",--,Skandalouz
50,--,['Robert Lak'],"['Sandesh Agrawal', 'Robert Lak']",,--,The Silver Circle
51,--,['Sydney Costa'],DESCONOCIDO,"Shot on 16mm film, this dream-like short shows the connection between two female friendships - one between young teens looking for any reason to rebel, and another between two middle-aged outcasts thirsty for some spice in their lives.",--,Girls Don't Sit Cross-Legged
52,--,['Frankie Lee'],DESCONOCIDO,"Hidden somewhere on a desolate hillside and deep in the undergrowth, Fan Fan and his protective guardian, Mamamo, live a simple life amongst the ruins. But their existence is being threatened by the 'hunters'.",--,Mamamoo
53,--,['Mansi Bhajanka'],DESCONOCIDO,A 24-year-old struggling with numbing depression attempts to cope with the darkness as she learns she doesn't have to do it all by herself,--,Be that friend
54,--,DESCONOCIDO,DESCONOCIDO,"An old man trudges through the snow and collapses as two women visit him, both with their own agendas. The result of a wager between them will seal the fate of the man. Will he die tonight, or be allowed to continue on his journey?",--,The Contract Clause
55,--,['Aykut Temel'],DESCONOCIDO,,--,Bead Brothers
56,8.0,['Martin Jørgensen Edelsteen'],DESCONOCIDO,,--,Last days of summer
57,6.6,['Bruno Simões'],DESCONOCIDO,"When an ill Kafka meets a crying little girl in the park, he sets out to write her a letter a day in order to tell her all about her lost doll's fictitious travels.",--,Kafka's Doll
58,--,['Mike Tymofie'],DESCONOCIDO,,--,T.A.K.I.O.N
59,--,['Alex Rolph'],"['Jordan Diver', 'Alex Rolph']","A short drama about a footballers relationship with his father, after he's forced out of football because of his sexuality.",--,Orange Peel
60,--,['Isaac Lawrence'],DESCONOCIDO,"In the midst of an unusual amount of disappearances in the dying village of Blair Styx, Fergus Young relocates there in search of his missing sister after learning she was in contact with a strange religious group.",--,The Village III: Church of Cerberus
61,--,['Omar Aziz'],DESCONOCIDO,,--,Was a dream
62,--,DESCONOCIDO,DESCONOCIDO,Alana attends school counseling without her parents' consent.,--,You Live in Me
63,--,['Ryan Henry Knight'],"['Ryan Henry Knight', 'Dwain Coleman']","A young, troubled father ponders his final thoughts before he is murdered by his only child.",--,Eureka
64,7.0,['Emma Josephson'],DESCONOCIDO,"A young woman, desperate to rediscover purpose in life, takes guidance from a flashing light a block away.",--,Bury Your Fish
