,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,8.8,['Rajnish Mishra'],['Rajnish Mishra'],,--,Dulhan Wahi Jo Piya Man Bhaye
1,--,['Sushil Kumar Upadhyay'],DESCONOCIDO,,--,Seeta Aur Geeta
2,--,['Kanna Rao Gopishetty'],"['Kanna Rao Gopishetty', 'Siva Vanipenta']","Rangaddy is a little kid, the son of a small Indian village's president, in this Telegu language film which explores a local man's murder.",1h 23m,Rangaddy
3,--,['Anand Singh'],DESCONOCIDO,,--,Shubh Vivah
4,7.6,['Xavier Bastidas'],['Xavier Bastidas'],A father endured a cycle of painful depression-inducing events that bring him to rock bottom.,--,Empty Paradise
5,9.1,['Premashu Singh'],DESCONOCIDO,,--,Saiyan Arab Gaile Na
6,--,DESCONOCIDO,DESCONOCIDO,,--,Bansi Birju
7,6.9,['Manoj Narayan'],DESCONOCIDO,,--,Romeo Raja
8,5.2,['Etienne Constantinesco'],['Etienne Constantinesco'],"Somewhere in the north-east of France.. Éric, penniless man who lives in his car, rejects his son Esteban, 10 years old, autistic and living under the care of his uncle. Because of another carelessness of his father, Esteban is kidnapping by two gangsters. Eric, devastated, is determined to do what's necessary in order to raise the ransom. He plunges into the city's g... Read all",1h 8m,Dernier Soleil
9,--,DESCONOCIDO,DESCONOCIDO,,--,Only way out
10,5.7,['Peter Takla'],['Peter Takla'],A detective who is investigating a suicide case reveals huge secrets behind it.,--,The last turn
11,3.6,DESCONOCIDO,['DJ Perry'],"After her estranged father dies during a UFO sighting, a country singer returns to her hometown of Lost Heart, Michigan and learns about forgiveness, redemption, UFOs, Bigfoot, and Jesus in this better than average religious movie.",1h 38m,"Bigfoot, UFOs and Jesus"
12,--,['Rodrigue Ngolo'],"['Rodrigue Ngolo', 'Réelle Nuptia']",,--,Mon trésor
13,7.7,DESCONOCIDO,"['Josh Auten Jr.', 'Taylore Nicholl']","Former best friends Everett and Marlow embark on a road trip to Canada to fulfill a long-lost dream, finding it difficult to move on in life when there is so much left unsaid from the past.",1h 32m,Carry On
14,8.1,['Hamzah Jamjoom'],DESCONOCIDO,A young couple visiting London for fertility treatment find themselves tormented by a mysterious concierge with a taste for playing twisted and sinister mind games.,1h 35m,Rupture
15,6.4,['Alexander Pfander'],['Alexander Pfander'],"David joins Corps Teutonia, a traditional German student fraternity, still carrying out academic fencing duels. The Corps offers protection and chances for social advancement. In return it expects total obedience. This film gives the audience an insider view into the world of traditional German student fraternities, an elitist school for Germany's ruling upper class.",2h 12m,Verbindung
16,6.1,['Sôshi Masumoto'],['Sôshi Masumoto'],"Haruko is a single mother. She has an unusual living arrangement. She lives with her son Riku, her friend Aiko and Aiko's boyfriend Sorao. One day, Yuko stays at Haruko's house to attend an art institute for the summer. Yuko is the daughter of Haruko's old friend Tomoyo. They haven't spoken for many years prior to Tomoyo reaching out to Haruko to ask if her daughter c... Read all",1h 44m,Around the Table
17,7.1,['Jakub Michalczuk'],['Marek Modzelewski'],"When the wedding is canceled at the last minute, the parents of the couple decide that the reception must go on anyway.",1h 22m,Tesciowie
18,--,['Rajeswari Udayagiri'],"['Rohit Audipudi', 'Gudipati Venkata Chalam']","Sensational Writer, Gudipati Venkata Chalam's Eternal Love Story of Emperor Pururava and Celestial Beauty Urvasi.",1h 20m,Pururava
19,8.9,['Aneek Chaudhuri'],['Aneek Chaudhuri'],'Jharokh' meaning Ventilator is a film that describes the tale of a particular room that narrates the journey of three individuals in 3 different eras.,1h 15m,Jharokh
20,--,['Janice Lloyd'],DESCONOCIDO,"A young Christian girl named Isabella goes on a spiritual journey, pushing through life's trials and tribulations. She try's to discover who she is and sets out to forgive those in her life who caused her trauma.. starting with her father.",--,I Am Love
21,4.0,['Bhimrao Padalkar'],['Bhimrao Padalkar'],"This is the story of a 12-year-old girl named ""Thaki"" from Dhangar society. Her parents are preparing for her marriage but she wants to learn she doesn't want to get married. In the film ""Waghar"" we will see if Thaki succeeds in this.",--,Waghar
22,--,['Vinod Bharathan'],['Vinod Bharathan'],"A humble man returns from his hard-working job overseas to his hometown in India to run a French Cafe located in a place that clashes with old values and contemporary mindset. He faces unforeseen obstacles every minute of the day due to his inexperience as a restaurateur, yet feels that his optimism is going to pay off in the end. The guests at the cafe bring their ow... Read all",2h 10m,Karma Cafe
23,--,['Hadi Dinevari'],['Hadi Dinevari'],Experience the world from a bench's point of view,1h 17m,The Bench
24,--,['Sarah Magni'],['Adam'],"Based on true events magically re-imagined, Adam recounts some of the most significant moments in his life, marked by adversity.",--,All You Can Leave Behind
25,9.1,DESCONOCIDO,['Nidhi Patel'],A migrant worker gets lost in internal area amid lock-down.,1h 27m,Dihadi
26,8.4,DESCONOCIDO,['J.L. Bose'],"No Minorities: The Ballard of the Macedonian Diaspora is a story about a small, yet passionate and historically significant group of people that MUST be told.",2h 21m,No Minorities: The Ballad of the Macedonian Diaspora
27,5.5,['Roan Johnson'],['Roan Johnson'],,1h 50m,State a casa
28,--,['Joshua Nelson'],['Joshua Nelson'],,--,How Can I Help You?
29,5.5,['Bahman Ghobadi'],"['Bahman Ghobadi', 'Hamed Habibi']",Boran has no longer able to see the ocean and is obstructed by a new building in which a tragedy befalls him.,1h 54m,The Four Walls
30,--,['Brent Stainer'],['Brent Stainer'],"A mysterious diary is discovered that shows connections to an unknown World War II pilot - yet there is no apparent link. As the diary is investigated, it becomes apparent how events in 1944 have shaped their world today.",--,The Marianas Diary
31,3.6,['Jason Weary'],DESCONOCIDO,"Interpersonal relationships are quickly pushed to the edge as a pompous husband, Brian, and his battered wife, Latavia, hold a brunch with unexpected consequences. When their invited guests, Todd and Glenda arrive, inhibitions are lowered, and lingering hostile and dark secrets are revealed. Sex, relationships, class, and revenge are explored over a bit too much wine.",--,A New Kind of Woman
32,--,['Brijesh Tanangi'],DESCONOCIDO,,--,#Viral Prapancham
33,--,['Tanmay Nag'],"['Sumita Chatterjee', 'Tanmay Nag']",MANVEE is a story of the struggle of an educated third gender who is a successful clinical psychologist by profession.,1h 27m,Manvee
34,--,DESCONOCIDO,DESCONOCIDO,,1h,Passion 2:1 Was ist Wahrheit?
35,--,['Johnny Reeves'],"['Johnny Reeves', 'Nathan Stanley']",,--,Unbreakable
36,4.6,['Noël Herpe'],"['Alexandre Dumas', 'Frédéric Gaillardet', 'Noël Herpe']",,1h 52m,La tour de Nesle
37,7.7,['Prabu Solomon'],DESCONOCIDO,Kaadan is a true-blue animal film signifying a deep and strong bond between humans and animals.,2h 33m,Kaadan
38,6.7,['Charlotte Gainsbourg'],['Charlotte Gainsbourg'],"Charlotte Gainsbourg looks at her mother Jane Birkin in a way she never did, overcoming a sense of reserve. Using a camera lens, they expose themselves to each other, begin to step back, leaving space for a mother-daughter relationship.",1h 28m,Jane by Charlotte
39,6.3,['Prabu Solomon'],['Prabu Solomon'],Watch the bond between humans and elephants with Bandevs story as he fights for the protection of his ele--friends. Witness the rage on 'Haathi Mere Saathi'.,2h 6m,Haathi Mere Saathi
40,7.4,['Harsha Pulipaka'],DESCONOCIDO,"The riveting stories of Sight, Smell, Sound, Taste, and Touch embark on a quest of Peace, Fear, Will, Love, and Tenacity through a Modern-day fairy tale.",2h 21m,Panchatantram
41,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt14851974
42,7.2,['Babbar Gill'],['Babbar Gill'],,--,Siyasat
43,7.9,DESCONOCIDO,DESCONOCIDO,"There are six short films in this movie, each painting different shades of love.",2h 23m,Cheraathukal
