,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,"6,7","['Eddie Jemison', 'Sean Richardson']",['Eddie Jemison'],"In this Tom Waits tips-his-hat-to Woody Allen world, a group of small time wannabes, banter about the streets of New Orleans. They soon find themselves in a strange tug-of-war over a childlike woman looking for a way out.",1h 22min,King of Herrings
1,"3,7",['Malik Chibane'],DESCONOCIDO,"It is in a small working-class district that the Eurogagnant jackpot, 124 million euros, is won - But who is the lucky winner?",1h 30min,Pauvre Richard!
2,"5,2",['Brad Wise'],['Brad Wise'],An aimless bachelor loses his job and finds himself chasing the same girl as his manipulative ex-boss.,1h 35min,A Strange Brand of Happy
3,"5,4",['Thomas Rennier'],['Christopher Rennier'],"Frank desperately wants to marry his girlfriend, against the wishes of her father. When he buys a ring from a con artist, criminal investigators, the mob and even the pizza boy get involved.",1h 36min,Lionhead
4,"5,3",['Raja Gosnell'],DESCONOCIDO,"Los pitufos se unen a sus amigos humanos para rescatar a Pitufina, que ha sido secuestrada por Gargamel, ya que conoce un hechizo secreto que puede convertir la nueva creación del malvado hechicero en verdaderos pitufos.",1h 45min,Los pitufos 2
5,"6,7","['Stephen Chow', 'Chi-Kin Kwok']",DESCONOCIDO,"Tang Sanzang, an aspiring Buddhist hero tries to protect a village from three demons. He develops complex feelings for Miss Duan, the demon hunter who repeatedly helps him, and finally quests to meet the legendary Monkey King.",1h 50min,Xi you: Xiang mo pian
6,"5,7",['Aaron Schimberg'],['Aaron Schimberg'],Physical and psychological devastation ravage a forsaken town. Based on the folktales of Jonathan Mallory Sinus.,1h 27min,Go Down Death
7,"5,7",['Seth Gordon'],DESCONOCIDO,El hombre de negocios afable Sandy Patterson viaja de Denver a Florida para enfrentarse a la mujer de apariencia engañosamente inofensiva que ha estado viviendo a lo grande después de robar la identidad de Sandy.,1h 51min,Por la cara
8,"4,9",['Shaun Kosta'],['Shaun Kosta'],"An honest look at the funny, turbulent and beautiful high-stakes game of twentysomethings cohabitation. Tim is sure he wants to be a doctor while Caroline is sure she wants to leave Los Angeles. They both know their love is real, but can that love endure a town full of possibilities and temptation?",1h 37min,The Republic of Two
9,"8,3",['Adrian Van Rossum'],DESCONOCIDO,"Every few years, 3 best friends head into the Australian bush for laughter, beer and fishing - but this year things don't quite go to plan.",1h 34min,Blokes
10,"5,6",['James Cox'],['Dave Cole'],"Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Louisiana.",1h 31min,Straight A's
11,"6,5",['Michel Gondry'],"['Michel Gondry', 'Luc Bossi', 'Boris Vian']",Colin se esfuerza por encontrar una cura para su amante Chloe después de que le diagnostican una enfermedad inusual causada por una flor que crece en sus pulmones.,2h 11min,La espuma de los días
12,"7,5",['Joe Benedetto'],['Joe Benedetto'],"If Rick Cozwell doesn't fall in love in 60 days, the world will end.",1h 42min,A Guy Named Rick
13,"7,4",['Suju Vijayan'],['Suju Vijayan'],"THE PLAYBACK SINGER tells the story of an aimless, would-be, jungle-gym architect who finds his existence disrupted - and his marriage upended - when his prickly, Indian, B-movie playback singer father-in-law comes to visit and overstays his welcome.",1h 31min,The Playback Singer
14,"5,9",['Pedro Amorim'],DESCONOCIDO,"The day a man almost runs over a puppy, he meets the love of his life. The couple and their dog live the dream, until she wants out.",1h 41min,Mato Sem Cachorro
15,"5,2",['Vanessa Jopp'],['Jane Ainscough'],A single man must suddenly look after his nephew.,1h 37min,Der fast perfekte Mann
16,"5,1",['Jessie McCormack'],['Jessie McCormack'],"When Andie (Michelle Monaghan, SOURCE CODE) gets pregnant after a one night stand, she offers to give the baby to her best friend (Radha Mitchell, RED WIDOW), who has been unable to conceive. But can their friendship survive the pregnancy?",1h 27min,Gus
17,"7,7",['Michael Patrick Kelly'],"['Michael Patrick Kelly', 'Kathleen Kiley']","When Joan Weldon discovers she is dying of lung cancer, she sets out to reconcile her dysfunctional relationships with her three children, her husband, and along the way, her former best friend. The family's destructive ways are offset by messy and somewhat humorous attempts by Joan to set her children on the right course before she dies. In this big dysfunctional mix... Leer todo",1h 44min,Isn't It Delicious
18,"3,1",['Myles Sorensen'],['Myles Sorensen'],"For Charles, video-games are a much needed escape from reality. But when virtual vixen Sophia leads him on a mysterious quest through the lovelorn lives of six New Yorkers, they will all learn that in the game of life...every heart is a moving target.",1h 19min,Plato's Reality Machine
19,"4,9",['Chris Kiros'],DESCONOCIDO,"Three friends struggle to maintain their hedonistic lifestyles as they approach 30. Delving into their story, we become subjected to their inane theories, absurd philosophies and warped sense of humor.",1h 43min,The Maladjusted
20,"7,4","['Ethan Coen', 'Joel Coen']","['Joel Coen', 'Ethan Coen']",Una semana en la vida del joven cantante en la Greenwich Village de 1961.,1h 44min,A propósito de Llewyn Davis
21,"6,8",['Alex Richanbach'],['Alex Richanbach'],A movie about guys who act like girls and girls who act like guys.,1h 30min,We Are Young
22,"5,2","['Drew Rosas', 'Nick Sommer']","['Drew Rosas', 'Nick Sommer']","4 friends who played Little League have reunited to pay tribute to their teammates who were murdered 15 years earlier, only to have a vengeful masked killer with a weaponized baseball bat targeting them.",1h 34min,Billy Club
23,"5,8",['Craig Zisk'],"['Dan Chariton', 'Stacy Chariton']",La vida de una profesora de inglés se ve alterada cuando un antiguo alumno regresa a su pequeño pueblo tras fracasar como dramaturgo en Nueva York.,1h 33min,Miss Sinclair
24,"4,2",['Fabien Onteniente'],DESCONOCIDO,"C'est l'histoire de quatre potes, quatre petits Français : le Grec (l'ostéopathe), Fifi (qui vit chez sa mère, concierge), Fortuné (l'Antillais qui travaille à la Cogex), et Freddy (le flambeur). Ils fréquentent assidument un PMU parisien, Le Balto. Fatigués de perdre le peu qu'ils ont, ils veulent arrêter de jouer au Turf Oui mais, selon la devise bien connue des tur... Leer todo",1h 38min,Turf
25,"6,0",['Jay Sukow'],"['John Berka', 'Jay Sukow', 'Todd Wojcik']",,1h 33min,Trubadeaux: A Restaurant Movie
26,--,['Jordi Roigé'],['Jordi Roigé'],"A judge drowned by debts submits to the orders of a bank. It decides to sponsor the trial of a racist related case. It becomes a great media festival, causing its development to diverge from the usual norms of Western legal systems",--,Amor colateral
27,"5,8",['Tom Luong'],"['Tom Luong', 'Julian Phillips', 'Pryde Pierce']","A young-adult brother and sister duo get grounded at Christmas after they break curfew. For the next few days, they find ways to sneak out of the house to go on night adventures around town. They later run into bank robbers hiding out in the hills, who then kidnaps the older sister. In the end the younger brother and his friends, including a boy wearing a Halloween We... Leer todo",1h 30min,The Grounded
28,"5,2",['Alberto Aranda'],DESCONOCIDO,"Estrella es alegre, positiva y generosa con su entorno, aunque parece que se ha olvidado de cuidarse. Pero pronto descubre que tiene don para el flamenco y derecho a ser feliz.",1h 35min,La Estrella
29,"6,0",['Léa Fazer'],DESCONOCIDO,"Adeline's Chinese housekeeper suddenly disappears, leaving behind a little boy who doesn't speak a word of French. Helped by her sister, she takes care of the child and proceeds to locate the mother.",1h 38min,Cookie
30,--,"['James Benson', 'Bernardo Britto']","['James Benson', 'Bernardo Britto']","Danny gets kicked out of his college dormitory a month before graduating and moving to LA with his roommate Cameron, where they have secured jobs as writers on a reality TV show. He spends his last few weeks in New York couch surfing as he and Cameron prepare to leave behind girls and their two best friends, Doug and Doug.",1h 49min,Wisdom Teeth
31,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt2064816
32,"5,2",['Maria Matteoli'],['Maria Matteoli'],"Un actor frustrado viaja a España en busca de un dramaturgo, un viaje que lo une inesperadamente a un grupo de cinco personas previamente desconectadas.",1h 30min,Tinto de verano
33,"3,0",['Balázs Hatvani'],['Balázs Hatvani'],"To impress the girl of his dreams, Sam (Ashley Lloyd) enters an old amusement park, where torturous monsters roam the grounds.",1h 23min,Gingerclown
34,"6,5",['Nathan Silver'],"['Kia Davis', 'Nathan Silver', 'Cody Stokes']","""Thrown out of her New York City apartment, Natalia, a 25-year-old hot mess, relies on the kindness of friends and strangers. Seemingly unaware of the havoc she wreaks, she skips from one place to another, including her best friend's, where she crashes a holiday meal and seduces the best friend's socially inept brother. Natalia ends up staying at a shelter run by genu... Leer todo",1h 11min,Soft in the Head
35,"4,9",['Jarret Tarnol'],['Brent Tarnol'],"After years of yearning for the girl next door, Artie finally builds the courage to woo her only to find out the girl of his dreams and best friend, April, is moving away - sending Artie into a deep depression.",1h 24min,April apocalypse
36,--,['Amber McKenzie'],DESCONOCIDO,"A father, pushing 60, and his 30 year old daughter, a clinically depressed aspiring filmmaker, travel Route 66 in the hopes of making a documentary about the famed road.",1h 26min,"Father, Daughter, Mother Road"
37,--,['Duarte Cascais Lopes'],"['Luís Oliveira', 'Paulo Oliveira', 'Paulo Oliveira']",,--,Al Fachada
38,"4,4",['D.W. Young'],['D.W. Young'],"Their relationship on the rocks, a young Brooklyn couple heads to a remote B&B to work things out. But from the moment they arrive at The Happy House it's one disaster after another, and they soon begin to suspect they've wandered into a real life horror movie. Events escalate from weird to terrifying as they contend with the house's batty owner, her imposing son, a m... Leer todo",1h 21min,The Happy House
39,"5,7",['Michael Doneger'],DESCONOCIDO,A listless writer pursues a woman to help him get over his ex girlfriend.,1h 20min,This Thing with Sarah
40,"4,6",['Gary Michael Schultz'],"['Mike Dozier', 'Gary Michael Schultz']","After Doreen has been possessed by the devil on her wedding night, her groom Hank, and her rebellious brother Travis, put aside their differences to travel across country from Chicago to Las Vegas, in the hopes of finding a mythical street preacher who is said to be the last exorcist in America.",1h 35min,Devil in My Ride
41,"3,4","['Lachlan Ryan', 'Jarrod Theodore']","['Lachlan Ryan', 'Jarrod Theodore', 'Dan Cannon']",A teenager pursues his childhood dream of becoming the best at reverse running.,1h 26min,Reverse Runner
42,"6,5",['Will McCord'],['Will McCord'],Five different stories of lonely people who meet through Internet sex personals.,1h 20min,Casual Encounters
