,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,4.1,['Hsu Chien Hsin'],DESCONOCIDO,"Dedicated police officer, Roberta will not stop until she unravels the mysteries behind the death of actress Antwerp Fox. With the help of her therapist Isabela, she infiltrates the Bianchini Energy Realignment Clinic in search of answers. Surrounded by suspicious employees, such as receptionist Amanda Jéssica, and eccentric customers, such as actress Natasha Ferreiro... Read all",1h 30m,Me Tira da Mira
1,--,['Elijahwan Butler'],['Elijahwan Butler'],"In 1992, Holy City, California, Chester Chuckle rocks, shocks, and tickles the funny bone of the crowd at Dave's Hyuck Hyuck Club.",--,The Joke Starts Now
2,5.5,['Pankaj Saraswat'],"['Abhishek Khairkar', 'Pankaj Saraswat']","Charlie a young pizza delivery boy, who has been assigned the task to transport a gorilla from Mumbai to Diu. The adventures the unlikely duo get embroiled in along the way forms the crux of the plot.",1h 42m,Hello Charlie
3,2.8,['Ali Jabarzadeh'],"['Ali Jabarzadeh', 'Amir Hossein Rezaee']","Have you ever seen the life around you without censorship ?. Well, what if I want to see but maybe I do not want to see .",1h 26m,Mr. Censor
4,5.3,['Steven Whatmough'],['Steven Whatmough'],An Australian trading company called Chandlerdale Exports hires a drunk Korean to help protect them against the forces of darkness.,1h 28m,The Korean from Seoul
5,--,DESCONOCIDO,DESCONOCIDO,,--,Hathara Waran
6,--,['Dennis Limmer'],['Dennis Limmer'],,--,The Secret Sleuth Society
7,5.0,DESCONOCIDO,DESCONOCIDO,"The arrival of the president is a very important event for any provincial city. At any stage of preparation, something can go wrong. But no one in Lyubyakino expected that everything would go wrong.",1h 32m,Den Goroda
8,8.7,['Subramanya Prasada'],DESCONOCIDO,"Aspiring to be a movie director, Subramanya Prasada moves to Chennai but no one would bankroll his movie. Muniyappa is ready to invest but only if his brother Muruga is cast as the lead. Soon later, they run into problems. Will the movie ever be completed?",2h 25m,Kode Muruga
9,--,['Carlos Zapata'],"['Samuel Pinazo', 'Carlos Zapata']",,--,Suricatos Albinos
10,6.1,['Roman Kachanov'],['Roman Kachanov'],"The action of the film takes place in the Moscow region at the end of the 20th century. In the yard the notorious ""dashing"" nineties. Capitalism is developing in Russia. The protagonist of the film makes money by filming commercials and organizing concerts. He undertakes to organize a competition for young musicians. Who should become the winner of the competition, de... Read all",1h 30m,Marsh utrenney zari
11,4.5,DESCONOCIDO,DESCONOCIDO,"A vengeful beer plague doctor named PivonEsco commits a series of brutal murders. To understand this difficult story is entrusted to Major Dron, for whom this business is also of a personal nature.",1h 2m,Major Dron and the Plague Doctor
12,7.9,['Nam-Won Park'],['Nam-Won Park'],"After her husband falls into a vegetative state, a woman does everything in her power to make ends meet - even if that means cutting chickens' heads or becoming a hit woman.",1h 35m,Go to Kill
13,4.6,['Dmitry Gubarev'],"['Elia Korsak', 'Anna Kurbatova']","A story about the confrontation between the father and his young, rebel daughter. She tries to establish her right to independent living. The conflict nearly ends with a catastrophe, but they find the strength to understand each other.",1h 41m,Spasite Kolyu!
14,3.2,['Vyacheslav Ross'],"['Sonya Ross', 'Vyacheslav Ross']",,1h 31m,Only Serious Relationship
15,6.7,DESCONOCIDO,DESCONOCIDO,Tine wants to get rid of a gay admirer so he finds a fake boyfriend: Sarawat. The two become close and intense emotions soon erupt. As Tine and Sarawat enter the second year of their relationship.,1h 47m,2gether: The Movie
16,6.4,['Ryan Little'],['Angeline Olschewski'],"Perpetually single Sawyer makes a fake wedding registry to burn off some Christmas loneliness. Her friends find it and think she's become secretly engaged. Too embarrassed to tell the truth, she instead finds a ""fiancé"" for the holidays.",1h 25m,A Fiancé for Christmas
17,--,['Brian Volk-Weiss'],DESCONOCIDO,,--,"Pete Lee: Tall, Dark and Pleasant"
18,5.2,['Brian Volk-Weiss'],DESCONOCIDO,"Lavell Crawford performs his fifth stand-up comedy special in Tempe, Arizona focusing on COVID-19. Lavell shares his views on mask culture, fatherhood and why 2020 was the best year to fart in public.",--,Lavell Crawford: The Comedy Vaccine
19,5.2,DESCONOCIDO,DESCONOCIDO,,--,The Transformations of the Transformations of the Drs. Jenkins
20,8.1,['Nathan Alan Thomas'],['Nathan Alan Thomas'],"Struggling with personal loss in the midst of a distraction less quarantine, a family attempts to make a movie to fight the depression of covid 19 boredom.",--,Nostrum
21,5.2,['David Marqués'],['David Marqués'],"Each morning, whatever the day, four friends meet at a bar to have some beers and fix the world their own way, by criticizing and ranting against everything and everyone. They have something in common: they are all unemployed. Well, all but one.",1h 23m,El club del paro
22,3.8,['Bartosz M. Kowalski'],"['Bartosz M. Kowalski', 'Mirella Zaradkiewicz']","When something horrible happens to the only survivor of a bloody massacre, an insecure rookie cop must overcome his fears to stop further carnage.",1h 36m,Nobody Sleeps in the Woods Tonight 2
23,8.7,['Arthur Muhammad'],DESCONOCIDO,"A man in love, proposes to his girlfriend and a secret resurfaces complicating their relationship. With friends by his side, he fights for love and learns its true meaning.",1h 38m,Step Dad
24,--,['William Stancik'],['William Stancik'],Two men investigate the site of a cult's mass suicide.,1h 7m,13 Knives
25,--,['Kevin Bible'],['Aaron Beal'],,--,Celestial Orientation
