,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,--,DESCONOCIDO,DESCONOCIDO,,--,Renewed Bonds
1,--,DESCONOCIDO,DESCONOCIDO,"The opening night of an original amateur theatre production brings an ill-prepared cast and crew to their knees when one of the show's major cast members, Mr. Adams, vanishes. Michael, the Director of this show, pushes on without him.",--,Where Is Mr. Adams?
2,--,DESCONOCIDO,DESCONOCIDO,"A novice social worker is forced to try and move on an older squatter, a man convinced he is a country singer putting on a sell out show.",--,Swansong
3,8.2,DESCONOCIDO,DESCONOCIDO,"An elderly painter, who hasn't touched a paintbrush for quite a while, wanders around the city with a film camera. One day he sees two beautiful girls through a cafe window. A wonderful image, but it starts to slip away from him.",--,Fixative
4,--,DESCONOCIDO,DESCONOCIDO,,--,Descend
5,--,DESCONOCIDO,DESCONOCIDO,,--,Deseos
6,9.0,DESCONOCIDO,DESCONOCIDO,"It's 1969, and somewhere, lost in a barren desert, Janis sits on the side of the road, next to her broken down car. Dennis, a stranger, in military uniform, pulls over to pick her up. Down a road of mystique, deep conversation, and some mind-blowing twists, Dennis helps Janis' come to terms with the reality of her life, and death.",--,Making Peace
7,6.5,DESCONOCIDO,DESCONOCIDO,"Léo, a drama student, sees his world turned upside down following the arrival of Mathis, a new student in his class, and an important family announcement, which will question his point of view on love, friendship and his future as an actor.",--,Fauve
8,7.4,DESCONOCIDO,DESCONOCIDO,,--,L'homme inconnu
9,--,DESCONOCIDO,DESCONOCIDO,,--,Chaos
10,--,DESCONOCIDO,DESCONOCIDO,,--,L'Eclisse
11,--,DESCONOCIDO,DESCONOCIDO,,--,Love on Hold
12,8.9,DESCONOCIDO,DESCONOCIDO,A teenage boy tries to reconnect with his father through a series of recorded messages from a rehabilitation center.,--,Calling Home
13,--,DESCONOCIDO,DESCONOCIDO,"Aspiring her daily life to be perfect, a young woman sees herself going from hassle to hassle until the last straw.",--,La Goutte d'Eau
14,--,DESCONOCIDO,DESCONOCIDO,,--,Bakkupakkâ no noborumono
15,--,DESCONOCIDO,DESCONOCIDO,"Siblings Mary and David grew up in a strict religious household. On One afternoon, David catches Mary writing a secret letter to someone in the back yard of their home. Will this daunting conversation between the two of them cost them their relationship?",--,Forbidden Fruit
16,--,DESCONOCIDO,DESCONOCIDO,,--,Anna
17,--,DESCONOCIDO,DESCONOCIDO,,--,Dogwood
18,--,DESCONOCIDO,DESCONOCIDO,"After the racially charged shooting of an unarmed teenager, an officer of color must decide whether to stand on the side of the law or seek justice for his community.",--,Man Down
19,--,DESCONOCIDO,DESCONOCIDO,,--,Wash Day
20,--,DESCONOCIDO,DESCONOCIDO,"After a tragic incident, Bernard, a retired police officer, is haunted by the events of that infamous night. Bernard experiences revenge staring back at him in the struggle between relations between civilians and police.",--,Eye for an Eye
21,--,DESCONOCIDO,DESCONOCIDO,"Lucio is a young man with a future already set before him: becoming a boxer. The father, former boxing champion, will do everything to push the boy beyond his limits, to make him pursue that one, apparently, possible path.",--,Clinch
22,--,DESCONOCIDO,DESCONOCIDO,,--,Tumi Robe Nirobe
23,6.7,DESCONOCIDO,DESCONOCIDO,"A love story about two beings that believe themselves to be ONE. Two alien creatures: completely distressed and confounded by their separation. The film is a ritual enacted, where each find the other across time and space as they try to become the other literally and physically, in the process creating a new utopia, a mythic city where the two beautifully merge to bec... Read all",--,Polia & Blastema
24,--,DESCONOCIDO,DESCONOCIDO,"Naveen's parents want to meet his partner Seema, but today, she has an important business meeting. Now, Seema must choose between her business and winning over Naveen's parents.",--,Chaukhat the Threshold
25,--,DESCONOCIDO,DESCONOCIDO,,--,Epiphany
26,--,DESCONOCIDO,DESCONOCIDO,,--,"What are you Listening to, Jack?"
27,--,DESCONOCIDO,DESCONOCIDO,,--,Pho
28,--,DESCONOCIDO,DESCONOCIDO,,--,Slap
29,--,DESCONOCIDO,DESCONOCIDO,"Zeinab, an Afghan woman who was exposed to domestic violence as a child and witnessed the murder of her mother by her father, is now abusing her boyfriend after migrating to the United States, although her boyfriend treats his wife violently at home.",--,Silent Pandemic
30,--,DESCONOCIDO,DESCONOCIDO,,--,Free Bird
31,8.1,DESCONOCIDO,DESCONOCIDO,"Aurora is an elderly woman, and like many people her age, she lives alone in a small apartment in Madrid. She lives a simple, monotonous life, so any change in her routine is something eventful. She doesn't have any family since her husband passed away several years ago, and consequently, her only visitor is a small bird that comes to her window every morning. All her... Read all",--,En el segundo izquierda
32,--,DESCONOCIDO,DESCONOCIDO,Jennifer Love is unable to trust the only person she Loves and wants to be with the rest of her life.,--,Find Happiness
33,--,DESCONOCIDO,DESCONOCIDO,A heated argument brings up old feelings.,--,Missed Chances
34,--,DESCONOCIDO,DESCONOCIDO,"Carolina needs to take care of Beth, her ailing grandmother, newly diagnosed with Alzheimer's. A suffocating reality gradually transforms into a sublime experience of acceptance, patience, resilience and love. Through the art of photography, grandmother and granddaughter discover a common passion, making us reflect on memory, the ephemeral nature of time and the value... Read all",--,Sublime Luz da Tua Memória
35,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt15875382
36,--,DESCONOCIDO,DESCONOCIDO,A young South Central couple are forced to make a decision that neither of them are fully equipped to handle.,--,Danny Y Alma
37,--,DESCONOCIDO,DESCONOCIDO,"After her partner disappears in front of her eyes, a young woman becomes obsessed with uncovering the truth of Blonde Beach.",--,Blonde Beach
38,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt15787040
39,--,DESCONOCIDO,DESCONOCIDO,,--,Blake
40,--,DESCONOCIDO,DESCONOCIDO,,--,U Turn
41,--,DESCONOCIDO,DESCONOCIDO,"A woman's blunt testimony as she narrates her experience of violence and trauma before and after her time in prison clashes against the landscape behind her, which epitomizes the many other layers of violence that she endured. While looking at the camera, the woman plays tarot cards for humanity (and to ourselves, who watch her as if her counter-plan, as if were askin... Read all",--,Colmeia
42,--,DESCONOCIDO,DESCONOCIDO,,--,Guy Talk
43,--,DESCONOCIDO,DESCONOCIDO,Remember...It could be worse,--,Always Grateful
44,--,DESCONOCIDO,DESCONOCIDO,A mother sacrifices working Christmas day to get her son a gift.,--,Hours
45,--,DESCONOCIDO,DESCONOCIDO,"A science fiction romance that follows Sean, a ruminative guy who has an uncanny relationship with his girlfriend Jodie. Later he surprisingly makes a connection with someone else leaving him conflicted.",--,Jodie
46,--,DESCONOCIDO,DESCONOCIDO,"Two teenagers running away from their home come across a police officer who persuades them not to go, however, Eelu and Rani have something else on their minds.",--,Eelu Rani Bhaag Gaye
47,--,DESCONOCIDO,DESCONOCIDO,,--,11:11
48,--,DESCONOCIDO,DESCONOCIDO,"Gogor (8 years old) is having an assignment from school to write about his father. Gogor then questions his mother. However, his mother is too busy with work. It annoys Gogor that he can't finish his writing assignment about his father.",--,Ibu Ora Sare
49,--,DESCONOCIDO,DESCONOCIDO,"A jealous Miss, left before wedding by her beloved fiance, must struggle between civilized behavior and the desire for cruel revenge when he asks her to meet his brand new girlfriend.",--,Screenplay Movie: Miss Paula's Special Steak
50,--,DESCONOCIDO,DESCONOCIDO,,--,Más mañana que otra vez
51,--,DESCONOCIDO,DESCONOCIDO,A misfit film crew that tries to make a pitching video but fails due to unpredictable events that happened in the shoot. Will they complete the shoot ? or do they accept their fate?,--,Untitled Pranay Che Project
52,--,DESCONOCIDO,DESCONOCIDO,,--,NOI
53,--,DESCONOCIDO,DESCONOCIDO,,--,Sisters
54,--,DESCONOCIDO,DESCONOCIDO,"Forced onto the streets of LA, a young woman faces a harsh night of sex trafficking.",--,The Song of the Night
55,--,DESCONOCIDO,DESCONOCIDO,,--,En son hälsar på en far
56,--,DESCONOCIDO,DESCONOCIDO,"A short, humorous film about cancer, with an unexpected outcome. Made with, and in support of, The Marie Keating Foundation for International Lung Cancer Awareness Month November 2021.",--,The News
57,--,DESCONOCIDO,DESCONOCIDO,Three friends try to figure out the best way to spend their night with their newfound independence.,--,Fifth Year
58,--,DESCONOCIDO,DESCONOCIDO,"While recording his final goodbyes, a young man struggles with the reality that he will never be alone.",--,Alone
59,--,DESCONOCIDO,DESCONOCIDO,,--,Lost angel - Ernest
60,7.7,DESCONOCIDO,DESCONOCIDO,"Oliver deals with debilitating depression. While experiencing a particularly low episode, he remembers how it has affected his relationships.",--,Here Is Where the Monsters Live
61,--,DESCONOCIDO,DESCONOCIDO,"Policeman filled with Grief over a shooting on the job. While at a family birthday party for the policeman involved he suffers PTSD flashbacks, while his family has no idea what he is going thru internally. The dramatic ending of the film shines a light on the impossible stress placed on some people's careers, and how lives can be impacted forever in just one moment.",--,Grief
62,--,DESCONOCIDO,DESCONOCIDO,Rima stays with her sick father in Mumbai. She struggles to survive in a big city like Mumbai and at the same time dealing with relationships.,--,Rahan
63,--,DESCONOCIDO,DESCONOCIDO,,--,Princesa
64,--,DESCONOCIDO,DESCONOCIDO,A mother remembers her brother as her son comes to terms with his partner.,--,Recollections
65,--,DESCONOCIDO,DESCONOCIDO,,--,Lavanda
66,--,DESCONOCIDO,DESCONOCIDO,"A story of innocence, family and survival as we follow Ellie; a young girl trying to live a normal life in a cold and violent world.",--,The Girl who Cried Red Tears
67,9.9,DESCONOCIDO,DESCONOCIDO,A young man works as a consultant on the operator listened to an old man's love story call him every day. The stories of two people become a strange connection between two souls of two men of two different generations.,--,Loveline
68,--,DESCONOCIDO,DESCONOCIDO,"""Scared of being eaten by a dinosaur, Spencer refuses to leave her room."" Dinosaur is a film about anxiety and how it can take hold of us-- even when it may seem absolutely ridiculous to the rest of the world. It's a story about friendship and overcoming the hard times when leaving the house just doesn't seem possible.",--,Dinosaur
69,--,DESCONOCIDO,DESCONOCIDO,,--,Pope Wonderful
70,--,DESCONOCIDO,DESCONOCIDO,An environmentally conscious intern works for a news corporation that supports a campaign that will have disastrous consequences for the climate. She does everything in her power to go against the grain of her unethical executives.,--,Uitstoot
71,--,DESCONOCIDO,DESCONOCIDO,"As Jack cannot fathom the idea of giving up his dark humor, his career never takes off. The performance he gives that evening is his last, as he dies of a heart attack in front of an audience that mistakenly took the situation for a joke.",--,Stand-Up
72,--,DESCONOCIDO,DESCONOCIDO,,--,Higher Education
73,--,DESCONOCIDO,DESCONOCIDO,A boy meets up with a girl at a local landmark and recalls the legends of its brutal origin. Is yesterday today or is today yesterday?,--,The Round Rock
74,--,DESCONOCIDO,DESCONOCIDO,"Sylvia and Thomas ride on the Titanic's maiden voyage to New York, to start a new life. When a lone iceberg collides with the ship and starts to flood it, all hell breaks loose as a luxury cruise becomes a desperation for survival.",--,Cinatit
75,--,DESCONOCIDO,DESCONOCIDO,"One Sunday between meals and chores with her family, ten-year-old Leah experiences small but striking moments of longing and loss.",--,When the Sky Was Blue
76,--,DESCONOCIDO,DESCONOCIDO,"A young actress faints during the shooting of a film in Italy. The director, an actor and the screenwriter try to understand if she's sick, or if she's pretending. She will face the reasons of her unhappiness.",--,Lucy
77,--,DESCONOCIDO,DESCONOCIDO,"A receptionist at the Gates of Heaven tries to complete his task but keeps getting bugged by 3 strangers that wants to meet his boss, Saint Peter. But do they have a good enough reason to?",--,Can I Come In
78,--,DESCONOCIDO,DESCONOCIDO,"Mani Pedi follows Raymond, a young immigrant from Laos, who learned to fight in the refugee camps, but is forced to give up his boxing career in Canada after he sustains a brain injury. To help him make ends meet, his overbearing sister, Dara, enlists him to work at her nail salon. In short order, the salon reveals itself to be an equally toxic female ""ring"" where com... Read all",--,Mani Pedi
79,--,DESCONOCIDO,DESCONOCIDO,,--,How We Are Bound
80,--,DESCONOCIDO,DESCONOCIDO,,--,Sunna
81,--,DESCONOCIDO,DESCONOCIDO,,--,Las Polacas
82,--,DESCONOCIDO,DESCONOCIDO,"Even under duress, a mother finds a playful way to distract her children.",--,Uncounted
83,--,DESCONOCIDO,DESCONOCIDO,"In a post-apocalyptic wasteland, two lovers who are expecting a baby search for a rescue helicopter which is only known as a myth.",--,Wasteland
84,--,DESCONOCIDO,DESCONOCIDO,,--,Lowlife
85,--,DESCONOCIDO,DESCONOCIDO,,--,Kekkyoku sonnamon
86,8.6,DESCONOCIDO,DESCONOCIDO,"Kamel, a Palestinian man in his 50s, suffers from autism and travels with his paralyzed sister to the Dead Sea to receive medical treatment in seawater in the hope that it will help him treat psoriasis that has spread through his body.",--,A Dead Sea
87,--,DESCONOCIDO,DESCONOCIDO,,--,Cinque piccoli frammenti di Stefano
88,--,DESCONOCIDO,DESCONOCIDO,,--,Mauvais Message
89,--,DESCONOCIDO,DESCONOCIDO,,--,Gandh Nishigandhacha
90,--,DESCONOCIDO,DESCONOCIDO,"Under the looks gaze of passersby, a Philadelphia homeless man tries to show the world the only thing that belongs to him.",--,Homeless
91,--,DESCONOCIDO,DESCONOCIDO,,--,À bout de souffle
92,7.0,DESCONOCIDO,DESCONOCIDO,"Matilde lives on the beach with her grandfather. To make some money, she scours the sand with her metal detector hoping to find something of value. On a cold winter morning, Matilde discovers an object that will change her life forever.",--,Big
93,9.1,DESCONOCIDO,DESCONOCIDO,"At the end of the world, two friends emerge from the bunker where they have been living, and share a beer as they await a world-destroying solar flare.",--,About 10 Minutes
94,8.1,DESCONOCIDO,DESCONOCIDO,"Even under duress, a mother finds a playful way to distract her children.",--,Uncounted
95,7.4,DESCONOCIDO,DESCONOCIDO,"Nora, a 15-year-old Martiniquan teenager, has to follow her mother and 6-year-old little sister, Mélissa, to the north of the island, to stay at Henri's, her grandfather, paralyzed since a recent stroke. They settle at the old man's to provide him daily assistance. But very soon, the atmosphere of the house and Henri's presence make Nora's childhood memories resurface... Read all",--,Dorlis
96,--,DESCONOCIDO,DESCONOCIDO,,--,Umeed
97,--,DESCONOCIDO,DESCONOCIDO,"Inspired by actual events. ""A Veteran's Story"" follows an Armed Forces Veteran recalling his rough transition from active duty to civilian life, leading him to find his first home as a civilian with his wife and beginning a new journey.",--,A Veteran's Story
98,--,DESCONOCIDO,DESCONOCIDO,Philosophical parable that will touch your soul; an existential journey to discover your inner peace.,--,Meet the God
99,--,DESCONOCIDO,DESCONOCIDO,,--,Dito ka lang
100,--,DESCONOCIDO,DESCONOCIDO,"Due to the conditions of society and lack of facilities, a young man decides to find a work by wearing women's clothes, and the events that occur to him during the story.",--,Sales Woman
101,6.7,DESCONOCIDO,DESCONOCIDO,A Turkish-Dutch credit fraudster sets out to pay off her broke father's gambling debt.,--,Mocro Maffia: Meltem
102,--,DESCONOCIDO,DESCONOCIDO,"Immigrant brothers from Swaziland, have little to lean on but each other. Alone, afraid, they push through hurdles, in the midst of pandemic.",--,Push!
103,--,DESCONOCIDO,DESCONOCIDO,,--,Omamagoto
104,--,DESCONOCIDO,DESCONOCIDO,,--,One of Two
105,--,DESCONOCIDO,DESCONOCIDO,,--,Duffle
106,--,DESCONOCIDO,DESCONOCIDO,,--,A Winter Afternoon
107,--,DESCONOCIDO,DESCONOCIDO,,--,Vapor
108,--,DESCONOCIDO,DESCONOCIDO,"In the process of making his first feature film, a breakthrough director loses everyone he loves.",--,Love Without Loss
109,--,DESCONOCIDO,DESCONOCIDO,,--,Jaaniv
110,--,DESCONOCIDO,DESCONOCIDO,,--,Five Minutes
111,--,DESCONOCIDO,DESCONOCIDO,The children's worker at a small parish church delivers a surprisingly emotional set of notices.,--,Notices
112,9.2,DESCONOCIDO,DESCONOCIDO,"During a moonlit night, Sine vanishes after childbirth, leaving her husband Magnus devastated. A haunting exploration of Sine's past, unearths the traumatic events that connected her to the Selkie realm - a world of mythical creatures who transform from seals into humans by shedding their skins. This poignant journey delves into the profound ties between folklore and ... Read all",--,Mara: The Seal Wife
113,--,DESCONOCIDO,DESCONOCIDO,"Alex is an engineer building fighter jets for Korhaven, a fictional country who are at war with also-fictional Elbus. She has spent years in a POW camp, and deals with her PTSD, whilst also being interrogated by Presedential-hopeful Antonia. This is a proof-of-concept for a 4-episode limited series.",--,The Pilot
114,--,DESCONOCIDO,DESCONOCIDO,The first part of a three-part story about a boy's rise to power and glory.,--,Dom's Dilemma
115,--,DESCONOCIDO,DESCONOCIDO,"June 2020 post-pandemic era in China. Many companies are forced to lay off employees due to the pandemic and Jia, unfortunately, is one of the unlucky ones. He has no choice but to drive a small cab for a living. Jia must pretend everything is normal, in order to avoid suspicion from his ill mother and pregnant wife. With immense pressure that he must carry alone, Jia... Read all",--,Golden Age
116,--,DESCONOCIDO,DESCONOCIDO,"While getting ready for a day out, Ian becomes enthralled, obsessed, and disgusted with the man standing in his mirror.",--,Going Out
117,--,DESCONOCIDO,DESCONOCIDO,,--,Chitta Lahu
118,--,DESCONOCIDO,DESCONOCIDO,,--,I'm Done
