,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,--,['Randy Puff'],['Randy Puff'],Two hustlers within Detroit aim to get out of the drug life. The only question is - At what cost?,--,Hustling Avery
1,8.0,['Clint Horvath'],['Clint Horvath'],A 40 something-year-old man who rediscovers himself when he's kicked out of his sister's house and forced to live in his brother's apartment with no electricity.,1h 2m,Blank Canvas
2,4.2,['J. Sabarish'],DESCONOCIDO,"Due to her family situation, Nandhini takes up a call center job due to her family situation. On July 23rd, her manager challenges her with renewing subscriptions of at least 20 customers before 6 pm or she will be fired. Amidst the drama, she keeps gets annoying-calls to her mobile from an 'unknown person'. Will she be able to handle it all?",2h 31m,Calls
3,8.6,['R. Jiwo Kusumo'],"['Sad Purnadi', 'R. Jiwo Kusumo']","Zerre, from rural Papua, dreams of becoming a fighter. He learns silat from Bhumi, a former silat athlete. Living with limitations, Zerre has achievements so that he gets a scholarship to go to school in the city. In the city, he meets his two little friends Hilda and Drio. Hilda and Zerre have an emotional affinity, while with Drio like his rival. The journey to cham... Read all",1h 46m,Zerre: Pendekar Ufuk Timur
4,6.0,['Davide Cosco'],['Davide Cosco'],"A possible journey that our imagination can make, as single moments of light in the depth of the night.",--,Psychedelic
5,4.6,['K. Mahesh Sukhadhare'],['Aripirala Satyaprasad'],,1h 48m,Journalist
6,7.2,['Mohsen Gharaie'],"['Mohammad Davoudi', 'Friedrich Dürrenmatt', 'Mohsen Gharaie']",A mysterious woman is about to enter the village who is soon to overturn all the former principles of everybody's lives.,1h 59m,Majority
7,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt13970946
8,1.8,['Luc Ziann'],['Jake Sakima'],"The Redneg takes place in the near future, in a fallen world after a devastating world war between woman and man. Only one percent of the world's population has survived the war and most of them are women. The few surviving men are being killed or captured by female groups, driven by the vision and the determination to build a new world, ruled only by women. Due to th... Read all",1h 30m,The Redneg
9,--,['Pali Dhanaula'],"['Tata Benipal', 'Pali Dhanaula']",,--,Balli Te Bandook
10,5.8,['Vincenzo Alfieri'],DESCONOCIDO,Two teenagers are missing after a rave party in a secretive place. One of them is the son of the local police force chief. A massive manhunt is carried out.,1h 41m,Ai confini del male
11,6.8,DESCONOCIDO,"['Dzejna Avdic', 'Babak Najafi']","These five award-winning coming of age short films offer a glimpse of how boys and young men tackle life's difficult desires: confronting one's demons, understanding sexual relationships, gaining the respect of one's father, or simply running away from it all. This is only the start of their complex formative years, where not every question has an answer, and not ever... Read all",1h 32m,Boys Feels: Desire in the Dark
12,5.9,['Narges Abyar'],"['Narges Abyar', 'Parisa Korzian']","The film tells the story of a woman on the outskirts of the city who lives with her husband and child, but the story of their lives changes.",1h 55m,Pinto
13,6.2,['Pinku Peter'],['Pinku Peter'],Three young and not so successful lawyers fight against a social evil.,1h 53m,Yuvam
14,7.6,['Carlos Zapata'],"['Samuel Pinazo', 'Carlos Zapata']",,--,Topos
15,5.9,['Kayyam Upendra Kumar Nandhan'],['Kayyam Upendra Kumar Nandhan'],Miles of Love is a story of how an engaged and career focused girl Neelambhari fell in love with RamaChandraiah a carefree guy in a 9hr journey from Hyderabad to Bangalore.,2h 15m,Miles of Love
16,3.0,['Tracy Lucca'],['Tracy Lucca'],An investigative reporter must choose between helping expose the truth or accepting that the world is ruled by a global network of ruthless insiders determined to wield power over all of mankind in a coming Dark State.,1h 33m,Dark State
17,6.4,DESCONOCIDO,DESCONOCIDO,,2h 2m,Changayi
18,--,['Giuseppe Guastamacchia'],['Giuseppe Guastamacchia'],,--,Bornity Part II
19,9.0,DESCONOCIDO,"['Jason Ellis', 'Eli Hill']",This heartwarming mockumentary follows a musical talent quest in rural New Zealand where talented musicians compete for a scholarship to the prestigious Elmville Music Academy in London.,1h 17m,Two Idiots and a Tin Whistle
20,--,['Minerva Rea'],['Frank Rodríguez'],"Luciana is the story of a 20-year-old girl who suffers the loss of her father and the consequences that this brings to her life, in addition to having a tense, almost non-existent relationship with her mother.",--,Luciana
21,6.1,['Andrey Paounov'],"['Alex Barrett', 'Andrey Paounov']","Two men and a bird, trapped in a snowstorm in the middle of nowhere, try to solve a mystery while it slowly devours them.",1h 50m,January
22,5.8,['Ram Narayan'],['Vasudeva Murthy'],Ramaswamy is kind and a true gentleman with two ambitions one is to have only single wife just like lord Rama and the second is to setup a saree business.,2h 16m,Battala Ramaswami biopikku
23,5.4,['Gustavo Postiglione'],['Gustavo Postiglione'],"The story of Simulacro is that of an actress and a theater director who are rehearsing a play that is the re-version of a film with which the director was shocked at the beginning of the 80s. Simulacro is proposed as a critical manifesto about the value of fiction in current narrative, about copying, imitation and the lack of ideas of a director who questions himself ... Read all",--,Simulacro
24,--,DESCONOCIDO,['Keith A. Anderson'],,--,Credence
25,6.8,['Kazuto Arai'],DESCONOCIDO,"Part two of Fate/Grand Order: Shinsei Entaku Ryouiki Camelot - Wandering; Agateram; an adaptation of the the Sixth Holy Grail War, The Sacred Round Table Realm Camelot Singularity of Fate/Grand Order.",1h 36m,Fate/Grand Order The Movie Divine Realm Of The Round Table: Camelot Paladin; Agateram
26,6.0,['Ilya Aksyonov'],"['Aleksey Kazakov', 'Zhora Kryzhovnikov']","One morning, the father of the family decides to fulfill his lifelong dream: to take his family to the Grushinsky Festival and perform his song there. The family is forced to come to terms with the desire of a tyrant father and embark on a road trip across the whole of Russia. On the way, they will have adventures, various tests including the strength of relationships... Read all",1h 38m,The Relatives
27,--,['Alexis Nichols'],['Karli Bryant'],"The Vitruvian Theory is a family-based drama that follows the Vickers family through a series of Thanksgiving dinners. The granddaughter, Lucy, guides the audience back and forth through time to gain insight into the sudden and untimely death of her Aunt Diane. As she watches her family interact throughout the years, she begins to uncover strange circumstances and vin... Read all",1h 30m,The Vitruvian Theory
28,--,['Li Jia'],['Li Jia'],,--,Xin Chui Jian Huang Liang
29,5.3,['Mike Fox'],DESCONOCIDO,"Avery's life sucks. She finds a box in the basement that gives a choice to transport her to her future. If she does, she can't return. Will she make the right choice?",1h 28m,The Box in the Basement
30,6.5,['George Peter Barbari'],['George Peter Barbari'],Etienne is taken by his friends to a prostitute for the first time. Three troubled teens on their way to win their acceptance into manhood. Though several unexpected occurrences take Etienne on an unforeseen journey into himself.,1h 27m,Death of a Virgin and the Sin of Not Living
31,--,['Samuel Lee Fudge'],"['Samuel Lee Fudge', 'Nathaniel Williams']",A Miami teen finds love while in the midst of a neighborhood warfare between rival gangs. She is forced to choose love or her family.,--,2 Die For
