,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
12,"3,9","['Albert J. Allie', 'Michael J. Arbouet']",['Albert J. Allie'],Cross the Line is an action/drama about two police detectives Angela who is a top rate narcotics detective and Joe who is a hard nose homicide detective. Both detectives are going through a bad divorce. It sounds like a coincidence but it's not because they are the ones getting divorced from each other. One case forces them back together. A power drug lord seeks to ge... Leer todo,1h 27min,Cross the Line
13,"4,3",['Dean Bajramovic'],['Dean Bajramovic'],A Tokyo cyber-punk Yakuza and a Bosnian mob enforcer team up to smuggle a toilet made of pure heroin to New York City. It's worth millions - if they can find somebody who can decipher the Japanese chemistry formula.,1h 35min,Gangster Exchange
14,"4,0",['Luis Barone'],"['Luis Barone', 'Juan Sasturain', 'Jesús de la Vega']","Set in a decaying Buenos Aires, a poor Argentine (Minujin) wrestles with his newly discovered superpowers.",1h 43min,Zenitram
15,"8,1","['Dean DeBlois', 'Chris Sanders']",DESCONOCIDO,"Un desventurado joven vikingo, que aspira a cazar dragones, se convierte en el improbable amigo de un joven dragón, y aprende que puede haber más en las criaturas de lo que suponía.",1h 38min,Cómo entrenar a tu dragón
16,"2,5",['Shaun Rana'],['Shaun Rana'],"The town of Westbrick is a rough place to live in. It is here that the young rookie cop Matthew lives with his wife. Meanwhile, notorious serial killers Billy and Barbara embark on a killing spree in order to get notoriety. Matthew gets his first assignment with his much older partner William when he unfortunately crosses paths with Billy and Barbara. William gets kil... Leer todo",1h 30min,Westbrick Murders
17,"4,0",['Mark Hazen Kelly'],['Mark Hazen Kelly'],Two young boys and a girl commit a diamond robbery on Halloween. During escape the girl is fatally shot. One of the boys knows a doctor (Jeremy London) who has a private clinic in his house. They decide to go to his house instead of the hospital where they will expect the police. They enter the house quietly with no drama. But when the doctor tells them she needs an a... Leer todo,1h 18min,Rehenes
18,"3,0","['Matthew R. Anderson', 'Edward Conna']",['Edward Conna'],Good Vampires battle Zombie Vampires while trying to hide their own identity and prevent the infection from spreading.,1h 29min,The Dead Undead
19,"4,3",['Jason Konopisos-Alvarez'],['Jason Konopisos-Alvarez'],A man travels through corporate corruption and his own sin to find his soul.,1h 32min,The Waiter
20,"4,0",['M. Night Shyamalan'],['M. Night Shyamalan'],"Sigue las aventuras de Aang, un joven sucesor de un largo linaje de avatares, que debe dominar los cuatro elementos y evitar que la Nación del Fuego esclavice a las Tribus del Agua y al Reino Tierra.",1h 43min,Airbender: El último guerrero
21,"6,4",['Phillip Noyce'],['Kurt Wimmer'],Una agente de la CIA se fuga cuando un agente que ha cambiado de bando la acusa de ser una espía rusa.,1h 40min,Salt
22,"6,8",['Paul Greengrass'],"['Brian Helgeland', 'Rajiv Chandrasekaran']",Un oficial del ejército estadounidense asignado a buscar armas de destrucción masiva en una región inestable entra en clandestinidad tras recibir información errónea.,1h 55min,Green Zone: Distrito protegido
23,"6,6",['Ridley Scott'],DESCONOCIDO,"En la Inglaterra del siglo XII, Robin y su banda se enfrentan a la corrupción en su localidad y lideran una rebelión contra la corona que cambiará el equilibrio de poder para siempre.",2h 20min,Robin Hood
24,"6,8",['Scott Buchanan'],"['Dale Buchanan', 'Scott Buchanan']","As Los Angeles grew to a population of over 5 million, crime was getting out of control. Budget cuts, low recruitment, and a rash of abuse lawsuits, left the LAPD unable to cope with the rising crime rate. In 2006 the city council passed proposition PSO357 authorizing PSO's (Private Security Officers) to handle all misdemeanor, infraction, and truancy cases. These are... Leer todo",1h 24min,Private Security Officer: Los Angeles
25,"6,1",['Jon Turteltaub'],DESCONOCIDO,"Balthazar Blake, un aprendiz del legendario mago Merlín, debe entrenar al sucesor de su antiguo maestro, un introvertido pero ingenioso prodigio de la física, en el arte de la hechicería para evitar el regreso de Morgana le Fay.",1h 49min,El aprendiz de brujo
26,"7,8",['David O. Russell'],DESCONOCIDO,"Basado en la historia de Micky Ward, un joven boxeador que intenta escapar de la sombra de su hermano mayor, más famoso pero problemático, y conseguir su propia oportunidad de alcanzar la grandeza.",1h 56min,The Fighter
27,"3,1",['James Boss'],['Vivian Kyinn'],"Set in a wasteland enclosed by a large white wall, the last survivor from a brutal child internment camp reluctantly takes on one final bounty hunting job to protect the idyllic life he has rebuilt.",1h 35min,White Wall
28,"3,3",['Sebastian Panneck'],['Christoph Willumeit'],"A motley group of business students in Berlin, Germany sign up for Takahashi Corp.'s assessment weekend, hoping to land one of the coveted spots with the consulting company. Under the watchful eye of a company psychologist, the team-working and improvisational skills of the aspirants will be put to the test in a survival-type situation. But nothing goes according to p... Leer todo",1h 33min,Headhunter: The Assessment Weekend
29,"4,7",['James Quattrochi'],['Salvatore Polisi'],"NYC, 1972: After a bloody mob war all summer, the 5 mob families keep the peace at Sinatra Club with Gotti's upcoming silver heist as a joint venture.",1h 28min,Sinatra Club
30,"5,0",['Francisco Aragon'],['Francisco Aragon'],,1h 41min,Boyle Heights
31,"6,6","['Ethan Maniquis', 'Robert Rodriguez']","['Robert Rodriguez', 'Álvaro Rodríguez']","Un exfederal se dispone a vengarse de su antiguo jefe, quien lo traicionó tras ordenarle que asesinara a un Senador texano.",1h 45min,Machete
32,"5,5",['Jim Fitzpatrick'],['Jim Fitzpatrick'],A group of kids take down a motorcycle gang.,1h 23min,Adventure Scouts
33,"7,3",['Tom McGrath'],"['Alan Schoolcraft', 'Brent Simons']","El supervillano Megamind finalmente derrota a su némesis: el superhéroe Metro Man. Pero sin un héroe, pierde todo propósito y debe dar un nuevo sentido a su vida.",1h 35min,Megamind
34,"7,4",['Tejas Dhhanraj'],['Tejas Dhhanraj'],A carefree guy who lands himself and family in trouble when he comes across a goon Lallan Pandey.,--,He - The Only One
35,"6,3",['James Mangold'],"[""Patrick O'Neill""]",Una joven es confundida por una espía caída en desgracia que está intentando limpiar su nombre.,1h 49min,Noche y día
36,"5,1",['Kevin Munroe'],"['Thomas Dean Donnelly', 'Joshua Oppenheimer', 'Tiziano Sclavi']","Las aventuras del investigador privado sobrenatural, Dylan Dog, que busca a los monstruos del pantano de Luisiana con su característica camisa roja, chaqueta negra y vaqueros.",1h 48min,Dylan Dog: Los muertos de la noche
37,--,['Isaac Combs'],['Isaac Combs'],A Los Angeles crime saga focuses on a detective who turns his back on his drug lord younger brother.,1h 41min,Deal
38,"6,3",['Neil Marshall'],['Neil Marshall'],Un grupo disidente de soldados romanos lucha por su vida tras las líneas enemigas después de que su legión sea devastada en un ataque de guerrilla.,1h 37min,Centurión
39,"3,8",['Kim Bass'],['Kim Bass'],"Mejores amigos vuelan aviones de alta tecnología, para llevar drogas desde México a California con el fin de financiar su estilo de vida.",1h 53min,Speed asesino
40,"6,2",['Sngmoo Lee'],"['Sngmoo Lee', 'Scott Reynolds']","Un maestro samurái se ve obligado a huir de Asia y ocultarse en un pueblo de Estados Unidos, junto a un bebé que es el último miembro de un linaje enemigo. Pronto se verá en medio de una gran batalla.",1h 40min,El camino del guerrero
41,"6,8","['Albert Hughes', 'Allen Hughes']",['Gary Whitta'],Un hombre solitario se abre camino a través de una América postapocalíptica para proteger un libro sagrado que contiene los secretos para salvar a la humanidad.,1h 58min,El libro de Eli
42,"5,3",['Scott Stewart'],"['Peter Schink', 'Scott Stewart']","Un grupo de desconocidos en un bar de carretera es atacado por fuerzas demoníacas. Su única oportunidad de sobrevivir es un arcángel llamado Miguel, que informa a una camarera embarazada que su hijo será la esperanza de la humanidad.",1h 40min,Legión
43,"3,1",['Gordon Chan'],DESCONOCIDO,"Live-action feature based on the video game ""King of Fighters"".",1h 33min,The King of Fighters
44,"5,5",['Andy Tennant'],['Sarah Thorp'],"Un cazador de recompensas descubre que su próximo objetivo es su mujer, una reportera que está investigando un caso de asesinato encubierto. Tras reencontrarse, se dan a la fuga para salvar sus vidas.",1h 50min,Exposados
45,"4,1",['Andrey Konchalovskiy'],"['Andrey Konchalovskiy', 'Chris Solimine']","En la década de los 20, en Viena, una niña recibe una muñeca mágica en Nochebuena.",1h 50min,El cascanueces: la historia no contada
46,"6,3",['Miguel Sapochnik'],DESCONOCIDO,"En un futuro próximo, un hombre que no puede acabar de pagar la hipoteca en su corazón trasplantado se da a la fuga antes de que los prestamista lo recuperen.",1h 51min,Repo Men
47,--,DESCONOCIDO,DESCONOCIDO,,--,Bhairava IPS
48,"3,9",['Eric Etebari'],['Robert Redlin'],Can a determined single mom go the distance and win the tournament that could ultimately lead to a better life for her and her daughter?,1h 30min,Bare Knuckles
49,--,['Anand Kumar'],['Aryan Saha'],,1h 47min,Private Number
50,"4,1",['Davi de Oliveira Pinheiro'],['Davi de Oliveira Pinheiro'],"In a devastated post-apocalyptic world where the rules of reality are transformed by magic and madness, a vengeful police officer searches for a possessed serial killer in a battle of the not-so-good versus absolute evil.",1h 29min,Beyond the Grave
51,"4,7",['Jimmy Hayward'],DESCONOCIDO,El ejercito de Estados Unidos ofrece a un cazarrecompensas una oferta que no puede rechazar: tiene que detener a un terrorista a cambio de su libertad.,1h 21min,Jonah Hex
52,"3,3",['Juan Carlos Vargas'],"['Juan Carlos Vargas', 'John Azpilicueta']","Ten actors audition on a reality show for a million dollars. All they have to do is survive three killers, and each other - streaming live over the Internet.",1h 27min,Elimination
53,"5,7",['Hilbert Hakim'],DESCONOCIDO,"A botched car-jacking forces two white-collar criminals to take refuge in the home of the thugs that accosted them. Over the course of one explosive, unpredictable night, worlds collide, fortunes shift, lives are cast aside and the most unsuspecting of heroes walks away with a multimillion dollar score.",1h 45min,Krews
54,"5,2","['Cyrill Boss', 'Philipp Stennert']",DESCONOCIDO,Jerry Cotton is the best agent of the FBI and suspected of murder. So he has to find the real killers of gangster boss Serrano.,1h 30min,Jerry Cotton
55,"6,2",['Assad Raja'],DESCONOCIDO,Un traficante de drogas desesperado debe evitar a la policía y encontrar dinero para pagar una enorme deuda.,1h 47min,Pusher
56,"5,2",['Robert Kurtzman'],['Alexander Vesha'],A police officer with a painful past returns home to help the FBI track down a mastermind assassin.,1h 36min,Impacto mortal
57,"4,0",['Robert Arevalo'],['Robert Arevalo'],"Saltillo, a small dusty town south of the Mexican border, caught in a war of greed and corruption. A man named Bishop returns home after his parents are executed at the hands of a ruthless drug lord El Chilango. He swears to avenge the deaths of his loved ones and take down every person involved at the cost of losing himself and his new love Lucia, the wife of his new... Leer todo",1h 40min,Mexican Bloodbath
58,--,['Florin Calin'],DESCONOCIDO,,1h 55min,Orsova Noua 5: Epilog
59,"3,2",['Peter Atencio'],DESCONOCIDO,"En medio de una tormenta tropical, la tripulación de una plataforma petrolera en alta mar debe sobrevivir al ataque de una criatura después de invadir su hábitat submarino.",1h 34min,The Rig
60,"7,4",['Jean-Claude Van Damme'],DESCONOCIDO,"A military veteran and former mercenary named Frenchy is haunted by his childhood, as well as his past in the military.",1h 48min,The Eagle Path
61,"5,4",['Robert Luketic'],DESCONOCIDO,"Una mujer de vacaciones conoce al hombre ideal, con el que rápidamente se casa. De vuelta en casa, su idilio se desvanece cuando descubren que sus vecinos podrían ser asesinos a sueldo contratados para matarlos.",1h 40min,Killers
62,"6,8",['Joseph Kosinski'],DESCONOCIDO,"El hijo del diseñador de un mundo virtual va en busca de su padre y acaba en el mundo que su padre creó, donde conoce a su corrupta creación y a un aliado que ha nacido en este universo.",2h 5min,Tron: Legacy
63,"7,9",['Roberto Monticello'],"['Doug Klozzner', 'Ted Campbell', 'Joel A. Greenberg']",Kids are forced to participate in a secret fight club run by town officials.,1h 28min,You Have the Right to Remain Violent
64,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt1114731
65,"7,0",['Jeff Tremaine'],DESCONOCIDO,"Los chicos de Jackass han vuelto, así que prepárate para contemplar, desde una distancia segura e higiénica, las increíbles, explícitas y no censuradas actividades de estos entrañables idiotas.",1h 34min,Jackass 3D
66,"6,6",['Hark Tsui'],"['Chia-Lu Chang', 'Kuo-Fu Chen', 'Qianyu Lin']",Un detective exiliado es reclutado para resolver una serie de misteriosas muertes que amenazan con retrasar la toma de posesión de la emperatriz Wu.,2h 3min,Detective Dee y el misterio de la llama fantasma
67,--,DESCONOCIDO,DESCONOCIDO,,--,The Beautiful Outsiders
68,"6,4",['Stevan Filipovic'],DESCONOCIDO,Life is sometimes rude game: one mistake can buy you ticket to hell.,1h 42min,Sisanje
69,"6,1",['William Kaufman'],"['William Kaufman', 'Jay Moses']",Two New Orleans cops are up against an extremely violent gang.,1h 44min,Sinners and Saints
70,"6,2",['John Luessenhop'],DESCONOCIDO,A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.,1h 47min,Ladrones
71,"4,6",['Fabrice Genestal'],"['Paul Besson', 'Fabrice Genestal']",A hot young Wall Street trader finds a formula based on climatology to play the market and win big... but at what cost?,1h 25min,Krach
72,"9,1",['V. Nagaraj'],DESCONOCIDO,,2h,Undercover Rascals
73,"2,2",['Albert Pyun'],['Cynthia Curnan'],A princess is on a quest to unite the five greatest warriors to save her kingdom from a demon sorceress.,1h 26min,Tales of an Ancient Empire
74,"5,7",['Hae-sung Song'],DESCONOCIDO,"Arms trafficker Hyuk and Young-chun are practically brothers and nothing can separate them. When the two managed to escape from North Korea, they left behind Hyuk's younger brother Chul. Hyuk can never shake off the guilt as his family was punished for his treason and his mother died in prison. Three years later, Chul finally makes his way to South Korea and join the ... Leer todo",2h 4min,Moo-jeok-ja
75,"6,2",['Harald Zwart'],"['Christopher Murphey', 'Robert Mark Kamen']","Una madre soltera tiene que mudarse a China con su hijo por trabajo. En su nuevo hogar, el niño se acoge al kung-fu bajo el tutelaje de un maestro.",2h 20min,The Karate Kid
76,"6,6",['Richard Berry'],DESCONOCIDO,"Un mafioso retirado trata de vengarse, después de que su antiguo amigo de la infancia lo haya dado por muerto con ventidós balas en su cuerpo.",1h 57min,22 balas
77,--,['Malik Imdad Hussain'],['Malik Imdad Hussain'],,--,Jabroo Te Nizam
78,"6,4",['Pierre Morel'],"['Adi Hasak', 'Luc Besson']","En París, un joven empleado de la oficina del embajador de los Estados Unidos se involucra con un espía estadounidense que busca detener un ataque terrorista en la ciudad.",1h 32min,Desde París con amor
79,"6,3",['Luc Besson'],"['Luc Besson', 'Jacques Tardi']","En 1912, la periodista Adèle viaja a Egipto para hacerse con una momia. Su intención es encontrar la cura para su hermana, pero lo único que logra con su experimento es resucitar un huevo de pterodáctilo que provoca el pánico en París.",1h 47min,Adèle y el misterio de la momia
80,"6,4",['Christopher Smith'],"['Dario Poloni', 'Christopher Smith']","Ambientada en la época del primer brote de peste bubónica en Inglaterra, a un joven monje se le encomienda la tarea de averiguar la verdad sobre los informes de personas que vuelven a la vida en un pequeño pueblo.",1h 42min,Black Death (Garra negra)
81,"6,1",['Guy Moshe'],"['Boaz Davidson', 'Guy Moshe']",Un joven se ha pasado la vida buscando venganza solo para enfrentarse a un desafío mayor del que esperaba.,2h 4min,Bunraku
82,--,DESCONOCIDO,DESCONOCIDO,,1h 33min,Barcelona vs Real Madrid
83,"3,1",['Neil Jones'],['Neil Jones'],"The world may be recovering from a global zombie outbreak, but that's not stopping Dean from marrying. The stag party, along with a PVC-clad stripper they've hired, go to play Zomball - like paintball, except that you get to shoot zombies.",1h 21min,Stag Night of the Dead
84,"4,6",['Anil Sharma'],"['Shailesh Verma', 'Shaktimaan Talwar', 'Salman Khan']",Prithvi seeks revenge on Gyanendra Singh and the British. He sends his son Veer to Britain to study their plans. Veer kills Gyanendra's son but ends up falling in love with his daughter.,2h 49min,Veer
85,"5,1",['Andrés Couturier'],DESCONOCIDO,"Join Mr. Magoo and his nephew, Justin, as they dodge giant robotic spiders and jetski ninjas on a kung fu-style adventure! When supervillian, Tan-Gu, invites the world's most notorious bad guys to compete in the ""Evil-lympics,"" there's only one person who can put a stop to the wickedness and save mankind--Kung Fu Magoo!",1h 19min,Kung-Fu Magoo
86,"6,5","['Volt Jones', 'Micah Moore']",DESCONOCIDO,A hit man must battle Italian and Chinese criminal organizations to be with the woman he loves.,1h 30min,Dogs of Chinatown
87,"4,3",['Kireet Khurana'],DESCONOCIDO,A reel-life costumed actor is abducted and asked to be a real hero by Toon characters.,1h 35min,Toonpur Ka Superrhero
88,"3,4",['Adamo P. Cultraro'],['Adamo P. Cultraro'],A ruthless mafia hit man is transformed when he rescues a woman who takes the fall for one of his hits.,1h 17min,Corrado
89,"5,4",['J.A. Steel'],['J.A. Steel'],A Creature terrorizes a small town and it is up to a small group of scientists to stop it.,1h 23min,Denizen
90,--,DESCONOCIDO,DESCONOCIDO,,1h 30min,FC Barcelona vs Hércules CF
91,"6,0",['Anurag Basu'],DESCONOCIDO,"A wounded man searches for his sweetheart in the Mexican desert while on the run from the police, bounty hunters, and others.",2h 3min,Kites
92,--,DESCONOCIDO,DESCONOCIDO,,1h 32min,Birmingham City vs Tottenham Hotspur
93,--,['Douglas Rath'],"['Anthony Bravo', 'Douglas Rath']",Ex-convict hunts down a trio of thrill killers over 24 bullet riddled hours.,1h 50min,Id
94,"7,7",['Aram Rappaport'],['Aram Rappaport'],"Based on a true incident, Innocent, also known as Helix, is the compelling tale of five disparate lives that become inextricably entangled one cold Chicago morning. Told in real-time, Helix is America's first action crime drama ever to be shoot in one continuous take without any edits. Ashley, a beautiful young woman is abducted by two desperate urban youths. A street... Leer todo",1h 38min,Innocent
95,"3,4",['J. Stephen Maunder'],['J. Stephen Maunder'],"During a military raid to rescue in Iraq, Max Forrester's teammate and girlfriend Sasha, disappears mysteriously. Two years later, Max, who has since retired from the army receives a call from his former commander Captain Dyer, who informs him that Sasha is still alive and is in a place called Paradise Island, and also inform him that the army is ready to take action ... Leer todo",1h 27min,Shadows in Paradise
96,--,['Coier Amerson'],"['Coier Amerson', 'Darryl Quarles']",A buddy-action account in the underworld of New Orleans.,1h 25min,Mercy
97,"4,2",['Keith Parmer'],['Keith Parmer'],"Time is running out for two elite criminals as they seek out revenge to get the money they are owed after a heist gone wrong years ago. They've traveled across the country, tracked down their ex-partner, and planned every detail of their attack. When they finally come face-to-face, these two criminals refuse to back down until they get what belongs to them.",1h 37min,Tic
98,"6,9",['Zack Snyder'],"['John Orloff', 'Emil Stern', 'Kathryn Lasky']","Cuando un joven búho es secuestrado por un ejército de búhos malvados, debe escapar con nuevos amigos y buscar a los legendarios Guardianes para detener la amenaza.",1h 37min,Ga'Hoole La leyenda de los guardianes
99,"5,8",['Paul W.S. Anderson'],['Paul W.S. Anderson'],"Mientras sigue intentando destruir a la malvada Corporación Umbrella, Alice se une a un grupo de supervivientes que viven en una prisión rodeada de infectados que también quieren trasladarse al misterioso refugio conocido como Arcadia.",1h 36min,Resident Evil: Ultratumba
100,"2,5",['Kantz'],['Barry Louis'],Tony is in a race against time to save his kidnapped wife before she is murdered but as he unravels the mystery behind her abduction he discovers they are after more than money.,1h 26min,Urgency
101,"5,2",['Nic Auerbach'],DESCONOCIDO,"A cruel twist of fate catapults small time crook Mickey Skinner into the big league, as head of a brutal London gang poised on the brink of a lucrative human-trafficking deal",1h 45min,The Big I Am
102,"6,6",['Martin Campbell'],"['William Monahan', 'Andrew Bovell', 'Troy Kennedy Martin']","El detective de homicidios Thomas Craven investiga la muerte de su hija, una activista, y descubre secretos oscuros y los esfuerzos corporativos por encubrirlos.",1h 57min,Al límite
103,--,['Péter Karácsony'],['Péter Karácsony'],,1h 20min,Around Hell
104,"6,9",['Jon Favreau'],DESCONOCIDO,"Con el mundo sabiendo que es Iron Man, Tony Stark debe lidiar tanto con su salud en declive como con un loco vengativo con vínculos con el legado de su padre.",2h 4min,Iron Man 2
105,"3,6","['Simone Bartesaghi', 'Philip Kim', 'Neil Kinsella']","['Philip Kim', 'Neil Kinsella']","El futuro de Estados Unidos, cuando el mundo se quede sin petróleo.",1h 41min,Downstream
106,"6,2","['June Daguiso', 'Al Ghanekar']",['June Daguiso'],,--,Collide
107,"7,3",['Na Hong-jin'],DESCONOCIDO,"Cuando el intento de matar a un profesor sale mal, se desencadenan una serie de eventos violentos que obligan al taxista a correr por su vida.",2h 37min,The Yellow Sea
108,"6,7",['Jonathan Lynn'],"['Lucinda Coxon', 'Pierre Salvadori']","Un asesino a sueldo intenta retirarse, pero una hermosa ladrona puede cambiar sus planes.",1h 38min,Blanco escurridizo
109,"3,0",['Tom Shell'],DESCONOCIDO,"When Captain Kyle Fierson's unit is ambushed during a raid to rescue a deadly nuclear device, he must run for his life - not only to track down the missing time bomb, but also to clear his name when he is accused of aiding the terrorists.",1h 38min,Desarmado
110,"4,4",['Kim Sønderholm'],DESCONOCIDO,Frank is a police officer who loses his family in a tragedy. In desperation he turns to crime and makes a living as a hitman for the mob.,1h 31min,Tour de Force
111,"6,0",['Florian Henckel von Donnersmarck'],DESCONOCIDO,Frank es un turista estadounidense que visita Italia para reparar un corazón roto. Elise es una mujer extraordinaria que se cruza deliberadamente en su camino.,1h 43min,The Tourist
112,"7,0",['Robert Schwentke'],DESCONOCIDO,"Cuando su pacífica vida se ve amenazada por un asesino de alta tecnología, el exagente de operaciones encubiertas Frank Moses vuelve a reunir a su antiguo equipo en un último esfuerzo por sobrevivir y descubrir a sus agresores.",1h 51min,RED
113,"3,3",['Jordi Llompart'],['Jordi Llompart'],A young girl named Jana takes a magical journey to Africa.,1h 30min,Viaje mágico a África
114,"2,9",['Jeremiah Hundley'],"['Jeremiah Hundley', 'D. Glase Lomond']","""In the deep jungles of South East Asia a blood thirsty mercenary Sebastian, hunts for the thrill of the chase and victims to sell into slavery. In one operation he kills a peaceful local shaman Aroon, and his family. As Sebastian leaves with his catch, Aroon dies... only to come to life the next day. Something has happened to Aroon, a gift to some, but a curse to him... Leer todo",1h 30min,The Lazarus Papers
115,"5,0",['Romeo Antonio'],"['Romeo Antonio', 'Henry A. Miller', 'Robert Rothbard']",Four childhood friends double as Arizona State University College Students by day and major drug lords by night.,--,Rollers
116,"7,6",['Matthew Vaughn'],DESCONOCIDO,"Dave Lizewski es un estudiante de instituto que pasa desapercibido. Adora los cómics y un día decide convertirse en superhéroe, aunque no tiene ningún poder ni entrenamiento.",1h 57min,Kick-Ass: Listo para machacar
117,"3,1",['Ric La Monte'],['Ric La Monte'],"A simple man, Dr. Walter Newman, has high aspirations to cure all disease through genetic manipulation. His obsession with his mission draws him deeper into his own dark world, distracting him from his wife Olivia and from his responsibilities to his patients at the Edgewood Asylum. The doctors loyal but diabolical nurse, Ms. Tinsley, decides to take matters into her ... Leer todo",1h 36min,The Tenant
118,"5,1",['Dolph Lundgren'],['Raul Inglis'],A Soviet-trained assassin is determined to escape his double life as a hitman and as a husband-father.,1h 28min,Icarus
119,"7,1",['Amazon Bob Carter'],['Amazon Bob Carter'],"Two bounty hunters, Demon Jones and The Babe, go to Catalina Island to pick up a bond jumper and find the island crawling with what they think are zombies.",2h 27min,Dead in the Head
120,"4,1",['Tiller Russell'],"['Tiller Russell', 'Ray Wylie Hubbard']",A western centered on a woman trying to bring her outlaw lover home for his burial.,1h 23min,El Último Rito de Ransom Pride
121,"4,9",['Fouad Mikati'],"['Sam Levinson', 'Brian Watanabe']",A battle ensues among groups of government spy teams in an underground facility after their boss is assassinated.,1h 27min,Operación: Juego final
122,"5,5",['Adam Green'],['Adam Green'],"Marybeth escapes the clutches of the bayou-butcher Victor Crowley and returns to the swamp with an army of hunters and gunmen, determined to end Crowley's reign of horror once and for all.",1h 25min,Hatchet II
123,"6,6",['Andrey Kavun'],['Andrey Kavun'],"Based on the true story of five Russian pilots captured by the Taliban. They are forced to spend three-hundred-seventy-eight days in hell, while facing questions of loyalty, survival and planing their treacherous escape route home.",1h 43min,Kandagar
124,--,['Sebastien Ricci'],['Sebastien Ricci'],,1h 29min,Ascension
125,"5,4",['Brian Levant'],DESCONOCIDO,"El exespía de la CIA, Bob Ho, se enfrenta a su misión más difícil hasta la fecha: cuidar de los tres hijos de su novia, que no se han mostrado exactamente cariñosos con el novio de su madre.",1h 34min,El súper canguro
126,"4,9",['Rick Ganz'],['Rick Ganz'],A detective with a tragic family history is captured and told he is a prince that has been hidden on earth for 25 years and is the key to a war on another planet. The plot thickens as his captor also reveals an elaborate story claiming there are powers and abilities he has yet to realize and that the time has come to face his true identity or face certain death from a... Leer todo,1h 37min,An Immortal Tale
127,--,DESCONOCIDO,DESCONOCIDO,,--,Liverpool vs Blackpool
128,--,DESCONOCIDO,DESCONOCIDO,,--,2010 Championship Playoff Final
129,--,['Ramana Mogili'],['Ramana Mogili'],,--,Mard No.1
130,"3,5",DESCONOCIDO,"['Kumaar', 'Reshu Nath', 'Krupasagar Sridharan']","While playing a video game on TV, school-children are mysteriously transported to a prehistoric island.",2h,Ramaa: The Saviour
131,"3,0",['Iftekhar Jahan'],"['Merian C. Cooper', 'Delwar Jahan Jhantu', 'Edgar Wallace']",,2h 23min,Banglar King Kong
