,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
0,--,DESCONOCIDO,DESCONOCIDO,The story of one producer and two lip-syncing male models who would sell millions of records and win a Grammy before their scam was revealed.,--,Milli Vanilli
1,5.6,['Advait Chandan'],"['Atul Kulkarni', 'Winston Groom', 'Eric Roth']","The story of Laal Singh Chaddha, a simple man whose extraordinary journey will fill you with love, warmth and happiness.",2h 39m,Laal Singh Chaddha
2,--,['Ronnie Marmo'],DESCONOCIDO,,--,MobSense
3,5.4,['Billy Chaser'],"['Billy Chaser', 'Jay Hatfield', 'Melvin Hatfield']","Billy and Jay, friends since kids and now beat down with life, go on an adventure to track down Billy's original NES gaming system in order to play it one more time.",1h 41m,Adventures in Game Chasing
4,4.7,['Bennet De Brabandere'],DESCONOCIDO,A lone man with the Christmas Spirit trapped in his head must kidnap a teenage girl in order to save Christmas.,1h 25m,The Christmas Spirit
5,4.9,['Elizabeth Allen Rosenbaum'],DESCONOCIDO,A modern twist on Cinderella set in New York City's Sneaker culture.,1h 52m,Sneakerella
6,7.8,['Todd Norwood'],DESCONOCIDO,"A newly single guy meets an offbeat girl after posting his dating manifesto online. As the two spend a weekend together in a pretend relationship, a connection grows that may complicate their real lives.",1h 23m,Gap Weekend
7,8.5,DESCONOCIDO,DESCONOCIDO,Two men. One wheelchair. And a day in their lives - The world is a wonderful and strange place. Let's spend some time in theirs. The newest film from Elmwood Productions. Starring a cast of puppets. Nothing too deep. But just deep enough.,--,"Bernice, Too"
8,6.1,['Kat Coiro'],DESCONOCIDO,"Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she instead decides to marry Charlie, a stranger in the crowd.",1h 52m,Marry Me
9,4.9,['Christian Frelinghuysen'],"['Christian Frelinghuysen', 'Bella Gadsby']","Young Nathan has pulled a damaging prank at his school in the city and is sent to his father's farm to work it off. But Nathan finds much more than he bargained for when he gets there, including Sarah, a very charming, independent farm hand, a bizarre crime ring, and a horse that only he can hear talk. Cameo by John Popper - lead singer of the band Blues Traveler. Dir... Read all",1h 21m,Stroke of Luck
10,5.7,DESCONOCIDO,DESCONOCIDO,The legendary Clades are a family of explorers whose differences threaten to topple their latest and most crucial mission.,1h 42m,Strange World
11,6.1,['David O. Russell'],DESCONOCIDO,"In the 1930s, three friends witness a murder, are framed for it, and uncover one of the most outrageous plots in American history.",2h 14m,Amsterdam
12,3.4,['Brian Petsos'],DESCONOCIDO,"Fledgling writer Samuel Liston and his experiences with Floyd Deveraux, the enigmatic middle-aged father of two who enlists Samuel to write his biography.",2h 12m,Big Gold Brick
13,4.4,['Debra Neil-Fisher'],"['Brad Morris', 'Matt Walsh']","To revive their marriage and reconnect, a couple takes a self-prescribed digital detox weekend to a remote mountain town. What starts as a perfect weekend getaway without technology quickly spirals out of control.",1h 34m,Unplugging
14,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Levi Roots
15,--,DESCONOCIDO,DESCONOCIDO,"Popeye of the Emerald Isle, when Erin first rose, so did he. Slugger doesn't have much need for large dark green leaves but a shot of good Irish whiskey he would rarely refuse. Leaving the place he calls home; turning his back on everything he holds dear - to embrace the uncertainty of a life across the water is no small adventure. His mother has allegedly set up a li... Read all",--,Slugger O'Toole
16,6.4,DESCONOCIDO,"['Nick Moorcroft', 'Meg Leonard', 'Piers Ashworth']","Following the success of their first album, the Fisherman's Friends struggle to adjust to their new-found fame and work towards a second album.",1h 51m,Fisherman's Friends: One and All
17,6.0,['Divyang Thakkar'],"['Anckur Chaudhry', 'Divyang Thakkar']",A timid Jayesh must defy his patriarchal family as he flees with his wife to save their unborn daughter from foeticide.,2h 1m,Jayeshbhai Jordaar
